0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.0,0.0,0.07764503,-0.30052269,0.16931574,-0.5595895,0.21868187,-0.8057159,0.19719057,-1.0,0.4827166,-0.42345566,0.5476989,-0.40226895,0.47156057,-0.34585413,0.40322307,-0.3257654,0.5249782,-0.26252183,0.55187017,-0.22929963,0.4789,-0.19361779,0.41366667,-0.18176891,0.51868576,-0.098272495,0.5290451,-0.07171614,0.4699529,-0.049002267,0.4012102,-0.05230166,0.49390188,0.050761145,0.49811286,0.08233798,0.44070342,0.08874147,0.3816602,0.07822929
0.0,0.0,-0.060809504,-0.35111478,-0.17644057,-0.5890419,-0.29757202,-0.7994589,-0.33745795,-1.0,-0.5018343,-0.42208698,-0.69358116,-0.42560485,-0.5967188,-0.4184778,-0.48703685,-0.4008123,-0.52905214,-0.20861788,-0.67511934,-0.25279185,-0.58191663,-0.2627787,-0.4883192,-0.24260099,-0.51105744,-0.012203064,-0.6238213,-0.07931102,-0.5501225,-0.08818603,-0.4684152,-0.06780666,-0.47630742,0.15416467,-0.57798123,0.083959386,-0.512236,0.06371881,-0.44276145,0.07163206
0.0,0.0,0.11895763,-0.25701708,0.28408185,-0.53525627,0.34200376,-0.7874148,0.33933896,-1.0,0.36760104,-0.38917914,0.6392683,-0.3350918,0.5981803,-0.2774104,0.52839005,-0.2644086,0.34631136,-0.20082882,0.61894524,-0.12853761,0.55157155,-0.121124595,0.45444632,-0.14465176,0.3150451,-0.017680004,0.55377436,0.02669889,0.47953632,0.027784463,0.38233274,0.012001057,0.27943623,0.14992422,0.45604026,0.16493732,0.38610736,0.1537624,0.3013636,0.14279002
0.0,0.0,-0.04292028,-0.31666073,-0.06287424,-0.6319398,-0.13059612,-0.86101115,-0.23822397,-1.0,0.19693713,-0.83061993,0.42958176,-0.80932,0.3938619,-0.67903364,0.30805779,-0.61289185,0.28766692,-0.7393616,0.49841285,-0.68717605,0.4554679,-0.5625455,0.36591715,-0.5097903,0.37410563,-0.5934276,0.55522346,-0.56768686,0.50378424,-0.45644167,0.4151403,-0.41523767,0.44597197,-0.42254907,0.59197354,-0.44806215,0.53310496,-0.35702777,0.45168254,-0.31314883
0.0,0.0,-0.08659577,0.06392492,-0.11437412,0.19940576,-0.08491676,0.35259596,-0.08590221,0.50296867,0.2497944,0.13304293,0.25121528,0.52643025,0.2286875,0.76034933,0.20602985,0.9456952,0.3767002,0.13507776,0.34980562,0.5809781,0.28500825,0.82987636,0.22476399,1.0,0.44016895,0.17015857,0.43203014,0.59085834,0.3705864,0.8093403,0.31482717,0.96928465,0.46297768,0.23327458,0.4966117,0.5236854,0.46466643,0.7027628,0.4323954,0.8460624
0.0,0.0,-0.25514716,-0.34385404,-0.56392586,-0.50036365,-0.82092565,-0.62159127,-1.0,-0.765507,-0.8400432,0.06245508,-0.86164427,0.025869751,-0.7307782,-0.05536863,-0.62447315,-0.09806664,-0.7677154,0.315367,-0.7364408,0.24714734,-0.62320644,0.15435615,-0.528991,0.10606197,-0.6425378,0.50780404,-0.6334179,0.44375363,-0.5407891,0.3555023,-0.4528075,0.29906988,-0.51571685,0.6562152,-0.52239555,0.6425453,-0.4457713,0.5651551,-0.37305528,0.51146805
0.0,0.0,0.07602031,-0.27470818,0.18481426,-0.56054693,0.21308492,-0.80449736,0.17379473,-1.0,0.3603365,-0.42177868,0.6442822,-0.39042255,0.56633526,-0.36755988,0.4589232,-0.36537847,0.3520946,-0.2236013,0.63753647,-0.21380204,0.5664851,-0.20895027,0.4597659,-0.20565386,0.34066132,-0.037554257,0.5915995,-0.04208847,0.5296797,-0.03600205,0.43730408,-0.029368898,0.33077407,0.13014475,0.5393181,0.10445526,0.4884639,0.105056964,0.41025364,0.11962159
0.0,0.0,-0.14384545,-0.29691464,-0.22724395,-0.5811506,-0.25655875,-0.80455095,-0.24023324,-1.0,-0.19335724,-0.81131494,-0.492041,-0.7054618,-0.45939794,-0.51946,-0.3820027,-0.43594956,-0.17641728,-0.7127652,-0.48980066,-0.5380526,-0.4465387,-0.3499941,-0.38098112,-0.2502637,-0.18232065,-0.559975,-0.46533522,-0.4052072,-0.42839354,-0.23027404,-0.36873484,-0.12537725,-0.19399658,-0.3815217,-0.3975079,-0.27395934,-0.40146574,-0.15512067,-0.3879321,-0.08637392
0.0,0.0,-0.15563472,-0.26158035,-0.36350295,-0.5123327,-0.46324942,-0.7608744,-0.46431753,-1.0,-0.5633046,-0.45407414,-0.79099,-0.18769631,-0.7143508,-0.11731262,-0.6336619,-0.1662659,-0.5356901,-0.2695606,-0.7291686,0.02471657,-0.6352465,0.03597475,-0.5522574,-0.05296238,-0.49018386,-0.06514874,-0.64666307,0.16037637,-0.55693567,0.1587372,-0.47725722,0.078422055,-0.4400277,0.13210687,-0.5553722,0.27155727,-0.46010157,0.25520977,-0.38269803,0.18792585
0.0,0.0,0.13972443,-0.35775134,0.3595413,-0.62740177,0.5616605,-0.8152334,0.67525315,-1.0,0.61829764,-0.46951592,0.7593438,-0.4756691,0.6430812,-0.43804556,0.5251057,-0.4369887,0.6418427,-0.25990114,0.70148444,-0.21639453,0.60713506,-0.19971895,0.5217252,-0.21413007,0.6261802,-0.036457818,0.6644621,-0.005285282,0.5917268,0.0036133802,0.50780046,-0.009217967,0.588501,0.1579345,0.6470602,0.16768168,0.56912243,0.16410494,0.48891252,0.15370607
0.0,0.0,0.08094109,-0.29405794,0.20067564,-0.5729279,0.25443977,-0.8195328,0.22244991,-1.0,0.46291623,-0.39190975,0.65359235,-0.42374972,0.5859943,-0.4065751,0.4983523,-0.39298117,0.47996286,-0.21730964,0.6444517,-0.2462394,0.5754954,-0.24056897,0.49696776,-0.22449669,0.47160178,-0.04277505,0.61231333,-0.07925467,0.55213434,-0.084152065,0.47734064,-0.07374808,0.4496529,0.12709965,0.5723413,0.07835063,0.510621,0.064407535,0.44229493,0.07643925
0.0,0.0,0.07663397,-0.28787655,0.17155041,-0.5422267,0.20070255,-0.78523546,0.18217595,-1.0,0.4948801,-0.41275755,0.5737874,-0.4028749,0.49905625,-0.3648376,0.41655713,-0.3408243,0.52347636,-0.22355779,0.5482201,-0.22311614,0.47210816,-0.20213373,0.40316942,-0.18188716,0.50815487,-0.042826414,0.53658074,-0.0705496,0.46475026,-0.055664636,0.39442658,-0.04421452,0.4762377,0.11442204,0.6204954,0.08452511,0.71251595,0.07403486,0.78552777,0.059631746
0.0,0.0,0.22120914,-0.3769771,0.50074697,-0.55269486,0.7923103,-0.6413897,1.0,-0.75417703,0.7493805,-0.1179118,0.98514456,-0.13734022,0.86324143,-0.24589391,0.73914826,-0.26812017,0.7038617,0.13557447,0.9152275,0.06611053,0.82906806,-0.04611184,0.7170793,-0.05481266,0.6156019,0.30825076,0.8163572,0.23406792,0.7598464,0.13574985,0.65661937,0.123559065,0.5269679,0.4375769,0.7083597,0.35970464,0.6721602,0.26941267,0.58706903,0.25883034
0.0,0.0,-0.22925507,-0.26832122,-0.50960296,-0.49630132,-0.65988,-0.74725306,-0.7252487,-0.9745248,-0.73444647,-0.3146608,-1.0,0.03080203,-0.8782818,0.04330936,-0.7670349,-0.059201173,-0.6541871,-0.09859534,-0.8943094,0.23453379,-0.76947206,0.21839131,-0.65960306,0.10979375,-0.55878127,0.121706665,-0.7529445,0.39252913,-0.6385894,0.36231557,-0.53356427,0.26408187,-0.4561132,0.33472475,-0.6249194,0.5147129,-0.51533854,0.4669514,-0.41493368,0.3793805
0.0,0.0,-0.06335117,-0.31021875,-0.16875124,-0.5684675,-0.22859266,-0.80514985,-0.22272874,-1.0,-0.38762113,-0.47744402,-0.62867004,-0.40615156,-0.54243094,-0.36745292,-0.43757406,-0.37836188,-0.41411194,-0.27529937,-0.5985588,-0.24152134,-0.50967234,-0.22082303,-0.41191036,-0.22954218,-0.4195926,-0.08283689,-0.5301355,-0.09251776,-0.45796716,-0.07979026,-0.37667778,-0.082987934,-0.4147323,0.085557036,-0.49809065,0.038233075,-0.42050993,0.04980323,-0.3467207,0.054589655
0.0,0.0,-0.28763157,-0.250093,-0.58961564,-0.23674415,-0.83049965,-0.084360145,-1.0,-0.04167407,-0.7141622,0.4025947,-0.85348624,0.29715833,-0.76642126,0.15159726,-0.6659886,0.09627229,-0.5806135,0.6110666,-0.73196167,0.55265766,-0.6727043,0.41772154,-0.57540596,0.36735773,-0.42472446,0.730001,-0.5933372,0.7479839,-0.55663866,0.6373218,-0.46322006,0.57586783,-0.27611563,0.80216444,-0.43179077,0.87665755,-0.4232901,0.7860118,-0.35807297,0.71450007
0.0,0.0,0.051563382,-0.25772896,0.15458973,-0.52790856,0.19314794,-0.79623777,0.14587237,-1.0,0.4236589,-0.28799865,0.62235165,-0.39616397,0.5285342,-0.3880807,0.42421523,-0.35517558,0.47027725,-0.11043785,0.62780344,-0.22125173,0.5528468,-0.22065501,0.47287908,-0.18409507,0.48209792,0.03402375,0.6262107,-0.05942766,0.5755159,-0.063663185,0.507782,-0.035229113,0.4828893,0.13506465,0.61474216,0.072214805,0.57605207,0.07149051,0.52434576,0.10636576
0.0,0.0,0.027208062,-0.27108696,0.056086764,-0.5991097,0.040569358,-0.8375254,-0.029017668,-1.0,0.041740213,-0.51452756,0.31220654,-0.6464042,0.28195223,-0.56126064,0.18550928,-0.5044731,0.076026976,-0.34599182,0.37733778,-0.48111585,0.3292886,-0.4060543,0.22847998,-0.34494692,0.12901363,-0.18911351,0.41132772,-0.32457352,0.35948735,-0.25682434,0.2667176,-0.20038517,0.18611349,-0.04665992,0.40563723,-0.15780196,0.36354434,-0.1010344,0.2816325,-0.054657284
0.0,0.0,-0.07813812,-0.31869125,-0.21786804,-0.58496624,-0.32085255,-0.80048776,-0.3468475,-1.0,-0.54151344,-0.38071802,-0.57164866,-0.39854503,-0.46384633,-0.38582584,-0.3888771,-0.36293906,-0.5504664,-0.16809857,-0.5328529,-0.22131692,-0.44604334,-0.23292731,-0.38247058,-0.2032631,-0.5096757,0.013730777,-0.49596494,-0.060032707,-0.42306095,-0.078983605,-0.3681156,-0.060357824,-0.4506488,0.16265428,-0.44574693,0.078084305,-0.37576875,0.057968587,-0.3282333,0.07211521
0.0,0.0,0.21359363,-0.29877183,0.48778257,-0.4484367,0.7061642,-0.49723393,0.8135071,-0.4541481,0.61641324,-0.33327937,1.0,-0.2585489,0.92665493,-0.22278534,0.8091348,-0.21745671,0.5931452,-0.03898908,0.97819954,0.016574522,0.8909149,0.00085512944,0.75451607,-0.018724693,0.54816145,0.22998416,0.88304174,0.24992809,0.8025964,0.21861851,0.6907285,0.20584728,0.487298,0.46337762,0.77266943,0.44457972,0.7080882,0.39995536,0.60726434,0.40552574
0.0,0.0,0.06259072,-0.28522274,0.16570032,-0.57642466,0.19609942,-0.8076088,0.16406088,-1.0,0.36215425,-0.57006794,0.6264424,-0.4627032,0.54901457,-0.3967446,0.4471732,-0.4126579,0.38033733,-0.40734285,0.61768883,-0.29628906,0.5355144,-0.2546834,0.4410912,-0.2815222,0.38760567,-0.22038485,0.5816549,-0.12851058,0.50120646,-0.0934132,0.41535953,-0.112880446,0.38489175,-0.034140877,0.528709,0.018761676,0.4489575,0.043943375,0.37424287,0.030507483
0.0,0.0,-0.04620326,-0.56104344,-0.2202009,-0.9246177,-0.46158937,-0.99167186,-0.6232,-0.87605774,-0.72414976,-0.95972806,-0.8991078,-0.88951015,-0.7681899,-0.7901758,-0.62514937,-0.7239207,-0.8455048,-0.6332839,-0.99537253,-0.62473506,-0.8683763,-0.54570955,-0.71615225,-0.47190413,-0.89383084,-0.27836257,-1.0,-0.32970023,-0.88281476,-0.28326055,-0.74754596,-0.22347574,-0.88787186,0.062305897,-0.9602603,-0.03333159,-0.8388317,-0.013660609,-0.7316416,0.029322818
0.0,0.0,0.08998345,-0.28812325,0.21202451,-0.56903267,0.24490318,-0.8098355,0.20731583,-1.0,0.37367514,-0.4086524,0.6257043,-0.3980492,0.539331,-0.38101503,0.44144106,-0.37758642,0.37260365,-0.20609505,0.61630845,-0.22563966,0.53509647,-0.23254102,0.4409005,-0.21809627,0.36151576,-0.023755156,0.57736397,-0.06831354,0.5077577,-0.07373807,0.42279142,-0.05738007,0.3469717,0.13608804,0.5238046,0.06665667,0.46112585,0.062127735,0.3899251,0.088099636
0.0,0.0,0.080801964,-0.2965984,0.17448026,-0.5699187,0.21150851,-0.81394386,0.17781189,-1.0,0.43371814,-0.48816383,0.6053043,-0.46627557,0.5363048,-0.40459123,0.45901713,-0.40058497,0.4718134,-0.3193737,0.6102633,-0.3030232,0.54323477,-0.25589463,0.46779165,-0.24856378,0.4812693,-0.13935484,0.59605986,-0.14703833,0.54116297,-0.11385412,0.46328375,-0.10428079,0.47634402,0.024870025,0.5823821,-0.019313846,0.5258677,-0.0043230657,0.45650154,0.012693601
0.0,0.0,-0.0887308,-0.2716713,-0.21555269,-0.55246246,-0.26023978,-0.79120237,-0.23390773,-1.0,-0.3429602,-0.523437,-0.5808593,-0.3445114,-0.50456804,-0.29164782,-0.42676523,-0.33376515,-0.334107,-0.37619302,-0.5642458,-0.17606631,-0.4776479,-0.15726314,-0.39649191,-0.20663151,-0.3183693,-0.20620252,-0.5165153,-0.045480236,-0.4372951,-0.031150965,-0.36157143,-0.07654779,-0.3003923,-0.03771713,-0.44947106,0.07868256,-0.37356338,0.07283666,-0.30430108,0.025102079
0.0,0.0,-0.066626966,-0.29833066,-0.16514485,-0.5739369,-0.22552504,-0.80943954,-0.22869675,-1.0,-0.3775559,-0.5032285,-0.55646616,-0.40194577,-0.48089832,-0.3466353,-0.39721105,-0.3585071,-0.4046413,-0.31764573,-0.5594061,-0.24402258,-0.48127636,-0.20308077,-0.39556924,-0.21050231,-0.4109661,-0.13541993,-0.5263085,-0.0961229,-0.45893934,-0.06733762,-0.3830821,-0.07304896,-0.40683144,0.032694597,-0.49953717,0.034699325,-0.4315212,0.055597212,-0.36299863,0.054723814
0.0,0.0,-0.07577792,-0.26683438,-0.13426107,-0.56901735,-0.14399028,-0.8093151,-0.102925286,-1.0,-0.11885436,-0.723625,-0.40500447,-0.68913823,-0.37647617,-0.54204476,-0.30408165,-0.50521356,-0.111690216,-0.61000764,-0.42598948,-0.5296945,-0.37558556,-0.40633783,-0.3008972,-0.36945853,-0.13138182,-0.4617368,-0.41446623,-0.3885294,-0.3695928,-0.25974306,-0.29711482,-0.21171941,-0.16483152,-0.3026627,-0.3870172,-0.24972822,-0.35977525,-0.15166998,-0.30224496,-0.11459392
0.0,0.0,-0.22355732,-0.37575066,-0.5269148,-0.51846063,-0.81581086,-0.59030545,-1.0,-0.67064047,-0.8405672,-0.07495415,-0.8814381,-0.2147486,-0.7119229,-0.27382427,-0.5827792,-0.26335874,-0.81223655,0.196673,-0.8402538,0.01949506,-0.7037821,-0.047334578,-0.5871476,-0.052631762,-0.72465557,0.40757757,-0.78261966,0.23973961,-0.6801834,0.18443169,-0.5660871,0.17479573,-0.61489123,0.56903344,-0.67846555,0.44798136,-0.59963936,0.3877169,-0.51270705,0.37364262
0.0,0.0,-0.09532994,-0.26337323,-0.11496879,-0.5576222,-0.09751559,-0.8116292,-0.11019525,-1.0,0.14846152,-0.72761434,0.34191212,-0.7888613,0.30273467,-0.6968882,0.22240655,-0.6442367,0.2542325,-0.6156238,0.41698104,-0.6667653,0.3759802,-0.57760376,0.30451468,-0.5216148,0.3409104,-0.47741878,0.47859812,-0.5422563,0.4352671,-0.46682137,0.3655039,-0.41014844,0.41413483,-0.3350716,0.5167011,-0.42227092,0.46582788,-0.35111198,0.40564415,-0.29340544
0.0,0.0,0.07356416,-0.29935443,0.20166533,-0.5661146,0.28137493,-0.8011702,0.29510507,-1.0,0.42303947,-0.43412578,0.64890385,-0.47763076,0.56159276,-0.45189175,0.46893138,-0.43064827,0.45572418,-0.25208563,0.6720078,-0.3110114,0.58358675,-0.30957016,0.4872778,-0.28587848,0.45956612,-0.081895076,0.64591914,-0.14371236,0.57349783,-0.14918642,0.48958835,-0.12751117,0.44942775,0.06779018,0.6056812,0.0023067761,0.5453084,-0.017018,0.47334474,0.0006198958
0.0,0.0,-0.0839497,-0.25415534,-0.1308867,-0.57311755,-0.17364354,-0.82542056,-0.24798806,-1.0,-0.027336573,-0.6428834,0.17266896,-0.9959638,0.1693997,-0.8881161,0.110174395,-0.7610742,0.078677036,-0.5629823,0.29259044,-0.9156756,0.27042514,-0.8042195,0.20054515,-0.6836725,0.1824437,-0.4653852,0.37308627,-0.80148894,0.34504,-0.706148,0.28242436,-0.59752226,0.27624628,-0.36353785,0.41156366,-0.64447045,0.38992953,-0.57743335,0.3387716,-0.48905477
0.0,0.0,-0.124313354,-0.31870788,-0.31107682,-0.5903512,-0.44776037,-0.81727314,-0.52972496,-1.0,-0.5902229,-0.53581583,-0.8444547,-0.28428227,-0.7451936,-0.20067067,-0.631383,-0.23540552,-0.5916461,-0.32852456,-0.78281796,-0.05408384,-0.6756605,-0.00858819,-0.5658936,-0.06482028,-0.56977856,-0.09406075,-0.7078081,0.14143474,-0.6106248,0.18009871,-0.51315254,0.13748461,-0.52824605,0.1452083,-0.6329111,0.31025162,-0.5410041,0.3511449,-0.45493698,0.33549035
0.0,0.0,-0.036153328,-0.3031165,-0.14962143,-0.54846627,-0.20685534,-0.76724553,-0.19664785,-1.0,-0.5124573,-0.31983906,-0.47707495,-0.32497218,-0.34666157,-0.3340852,-0.291513,-0.3503584,-0.49662596,-0.07649966,-0.38554904,-0.13588122,-0.25895953,-0.1633944,-0.2179882,-0.17704429,-0.42184904,0.14031892,-0.30661172,0.07143119,-0.207152,0.04991538,-0.17828399,0.049560588,-0.32556945,0.32703984,-0.23600759,0.29305512,-0.146637,0.2604891,-0.11745139,0.24964729
0.0,0.0,0.061827693,-0.3300176,0.1627625,-0.57087517,0.22440231,-0.7993253,0.24131809,-1.0,0.57072115,-0.4451806,0.54028213,-0.4292803,0.4533985,-0.37056586,0.39660522,-0.33369142,0.6246095,-0.24774937,0.5510049,-0.25019017,0.4644197,-0.2169045,0.40242493,-0.18262765,0.61262435,-0.05483912,0.53864723,-0.08238229,0.45890242,-0.06500918,0.3973307,-0.051857013,0.57435656,0.11775796,0.5185031,0.10620881,0.44232494,0.10137242,0.38458112,0.09771347
0.0,0.0,-0.014173506,-0.30595198,-0.077126354,-0.5618158,-0.112755544,-0.80239487,-0.09366522,-1.0,-0.29801866,-0.53215086,-0.51639926,-0.5528819,-0.5896144,-0.5288446,-0.6237207,-0.5135421,-0.36139944,-0.35810313,-0.5210454,-0.39257577,-0.4644939,-0.3747743,-0.38346097,-0.35582954,-0.39260527,-0.18210322,-0.49262106,-0.24506149,-0.44451416,-0.22579676,-0.3777765,-0.20259455,-0.41046402,-0.027631873,-0.46413395,-0.10767843,-0.40821114,-0.09096582,-0.35099122,-0.07052568
0.0,0.0,-0.07516851,-0.29621437,-0.1813686,-0.5563298,-0.23494168,-0.7944978,-0.22375835,-1.0,-0.40357307,-0.47619036,-0.601763,-0.3089454,-0.52930254,-0.24930014,-0.44288743,-0.27276736,-0.421618,-0.2824752,-0.56503886,-0.120982006,-0.48526028,-0.097666554,-0.4009312,-0.1339783,-0.4151488,-0.083749786,-0.5098923,0.02310974,-0.4391788,0.035529666,-0.3619881,0.0047065224,-0.4009846,0.09794737,-0.46402952,0.14475681,-0.3836204,0.15295635,-0.30793276,0.13563487
0.0,0.0,-0.028751332,-0.26202118,-0.038427338,-0.5995622,-0.07188157,-0.82703936,-0.15246964,-1.0,-0.014574867,-0.50282246,0.25470713,-0.7313153,0.23064306,-0.63686395,0.14011316,-0.5510666,0.05895863,-0.33948177,0.3572613,-0.5806057,0.3045048,-0.48796922,0.20155151,-0.39424735,0.1467217,-0.18819438,0.41890773,-0.42633,0.3605449,-0.3434297,0.26792225,-0.24750027,0.23605908,-0.053467803,0.4427843,-0.26481646,0.390876,-0.21178328,0.3006032,-0.12985379
0.0,0.0,0.03627202,-0.2994571,0.1405061,-0.5993795,0.22579852,-0.8250675,0.21894968,-1.0,0.24148323,-0.718413,0.5186847,-0.67807627,0.47839835,-0.57019114,0.39761555,-0.53856504,0.282351,-0.6087205,0.5630834,-0.5475208,0.50898564,-0.451802,0.42381105,-0.4458445,0.32043257,-0.45842057,0.5781013,-0.41268578,0.5213132,-0.33648664,0.43781415,-0.3378474,0.35398653,-0.295503,0.5578627,-0.27746397,0.4996097,-0.21274468,0.41901714,-0.20876671
0.0,0.0,-0.039491076,-0.3186921,-0.11167828,-0.5862037,-0.17881308,-0.8146584,-0.20024599,-1.0,-0.39949095,-0.49403524,-0.54147,-0.5583207,-0.4608491,-0.5339201,-0.37419066,-0.49561667,-0.4590889,-0.31403717,-0.5543867,-0.3998499,-0.47823474,-0.38848403,-0.4029017,-0.3492793,-0.47956932,-0.13699056,-0.5466945,-0.23454852,-0.48478162,-0.22695489,-0.41648683,-0.19114432,-0.48020846,0.019214453,-0.5251029,-0.08207453,-0.46839195,-0.08507811,-0.41386664,-0.060426
0.0,0.0,-0.25006545,-0.40277287,-0.5620543,-0.5854086,-0.8348054,-0.7094561,-1.0,-0.8819921,-0.8889705,-0.0035525418,-0.87290275,-0.0023562943,-0.72649074,-0.050559018,-0.6115662,-0.07086875,-0.80655885,0.29377982,-0.7717174,0.23545922,-0.648076,0.16917123,-0.54169697,0.14083195,-0.6673051,0.52218693,-0.6529458,0.43836206,-0.548727,0.37611774,-0.44265643,0.3428411,-0.5221745,0.7008276,-0.52475554,0.6343559,-0.43609384,0.5501728,-0.35706207,0.5000547
0.0,0.0,-0.13684227,0.13422397,-0.22251016,0.34268203,-0.2721521,0.543161,-0.32085013,0.69693863,-0.16074774,0.41569605,-0.15068631,0.7006117,-0.14011109,0.869348,-0.12838474,0.99702823,-0.048598297,0.41508618,-0.04270266,0.69873273,-0.04043113,0.87322426,-0.04210412,1.0,0.053749155,0.40371403,0.057307374,0.6646192,0.054619826,0.82980883,0.0439466,0.94721246,0.14169608,0.38707465,0.14540105,0.6071755,0.13762961,0.7384029,0.12619309,0.84052104
0.0,0.0,0.046479914,-0.3025192,0.030641234,-0.57064754,0.028421119,-0.81345105,0.09039535,-1.0,-0.19186366,-0.673835,-0.34736687,-0.72027296,-0.28248954,-0.6424331,-0.20459057,-0.5863849,-0.2967172,-0.54031986,-0.39501932,-0.5963924,-0.32414916,-0.53113246,-0.2586026,-0.4680613,-0.36700574,-0.3821939,-0.43182278,-0.46952212,-0.37239924,-0.42141297,-0.3131412,-0.36718792,-0.41319516,-0.23534968,-0.45818916,-0.3399134,-0.4011489,-0.30381906,-0.3512428,-0.25622538
0.0,0.0,-0.035798226,-0.31405962,-0.04134108,-0.60396194,-0.07530362,-0.8450687,-0.16370825,-1.0,0.29567435,-0.7001719,0.47600022,-0.68300974,0.4224011,-0.5924218,0.3390709,-0.55685806,0.38705096,-0.55222946,0.5282448,-0.53791916,0.47141322,-0.46179676,0.39283594,-0.4188844,0.44778052,-0.37704998,0.56227267,-0.4018956,0.51288444,-0.3388868,0.43371487,-0.29670087,0.48661143,-0.20670542,0.5775393,-0.268081,0.5249718,-0.21791208,0.45689565,-0.17793678
0.0,0.0,0.25467882,-0.37076616,0.53567797,-0.5213303,0.8154687,-0.6311476,1.0,-0.8128939,0.83483785,-0.07542848,0.7996556,-0.042477824,0.68425095,-0.070331134,0.60433656,-0.09632225,0.7948602,0.22673751,0.7426443,0.20307812,0.6323438,0.14595759,0.54140717,0.108059786,0.68814605,0.45052433,0.6640323,0.39662302,0.57035506,0.3459773,0.481144,0.29582465,0.564415,0.6137097,0.5479897,0.5428825,0.46846515,0.47959358,0.3933325,0.42186168
0.0,0.0,-0.05843088,-0.34474084,-0.1876499,-0.61519736,-0.32412493,-0.8164707,-0.3956715,-1.0,-0.5373023,-0.39710546,-0.6065473,-0.52112126,-0.5069951,-0.5261777,-0.4283907,-0.48228145,-0.57377255,-0.202146,-0.6284569,-0.3451273,-0.5497181,-0.36627603,-0.47331223,-0.31901872,-0.5578441,-0.0328822,-0.62067884,-0.17036413,-0.557047,-0.19072752,-0.4858224,-0.15390554,-0.5189439,0.10423003,-0.58401555,-0.01628359,-0.5295569,-0.034334745,-0.4683335,-0.009589298
0.0,0.0,-0.098662384,-0.26953855,-0.23005316,-0.54547405,-0.2787464,-0.7880511,-0.273482,-1.0,-0.36706972,-0.51417,-0.60827684,-0.37496123,-0.55416805,-0.31414762,-0.46966967,-0.33106476,-0.35543486,-0.3713114,-0.5942974,-0.2112903,-0.5275307,-0.17236404,-0.44378144,-0.20980595,-0.3354147,-0.20881766,-0.5597071,-0.08116256,-0.49375498,-0.049884513,-0.41392386,-0.08829167,-0.3155114,-0.047195196,-0.49947733,0.043687165,-0.43507507,0.05277814,-0.35644948,0.022728171
0.0,0.0,0.17150111,-0.28737506,0.39037222,-0.5451248,0.52986866,-0.77987885,0.5867897,-1.0,0.5341382,-0.4594961,0.8060715,-0.28427827,0.7231778,-0.21516722,0.62550145,-0.24062507,0.51157105,-0.27291727,0.78092784,-0.10173996,0.6874961,-0.058096148,0.5814267,-0.10368473,0.47359297,-0.06757926,0.7250119,0.06494664,0.63451934,0.087928765,0.53009415,0.048157707,0.42871028,0.13500816,0.6362145,0.19968261,0.5550961,0.20032728,0.46420544,0.16662341
0.0,0.0,0.3140845,-0.10932139,0.63198864,-0.15436073,0.86501926,-0.27499643,1.0,-0.44683427,0.774052,0.33017242,0.8437402,0.6010274,0.78888553,0.7127112,0.7244477,0.7282786,0.66887474,0.53396416,0.68770164,0.785529,0.61267257,0.7798795,0.54582214,0.68657744,0.5224827,0.6856247,0.5312436,0.87820536,0.46291006,0.84366053,0.40645266,0.7249452,0.36260235,0.79858637,0.3680092,0.93733096,0.31499407,0.87942296,0.27427113,0.7585924
0.0,0.0,-0.06877168,-0.32868132,-0.244646,-0.6120442,-0.4171636,-0.8119683,-0.5154898,-1.0,-0.4604093,-0.52572125,-0.7082899,-0.44089246,-0.6175855,-0.39879313,-0.4923128,-0.39578882,-0.48106998,-0.3101089,-0.6867534,-0.24799654,-0.59148604,-0.22725755,-0.48232198,-0.23091155,-0.48600692,-0.10049843,-0.6492514,-0.07677164,-0.56792617,-0.06583334,-0.4734111,-0.06847595,-0.47870612,0.09247426,-0.60454607,0.07139368,-0.52435535,0.07762795,-0.44463766,0.07440365
0.0,0.0,-0.026474603,-0.36086404,-0.12430332,-0.63562584,-0.21423054,-0.84265244,-0.2732795,-1.0,-0.50680846,-0.5867639,-0.6309968,-0.5591836,-0.5467133,-0.49891162,-0.4405857,-0.4660757,-0.5666514,-0.37467003,-0.6232211,-0.3730519,-0.53605014,-0.33017093,-0.44099775,-0.29841375,-0.57397187,-0.15652424,-0.6002057,-0.19408484,-0.52453434,-0.15950195,-0.43852314,-0.12741607,-0.55524594,0.038779777,-0.5689879,-0.017710436,-0.49319926,0.005544157,-0.42443395,0.031707793
0.0,0.0,0.09146822,-0.2581962,0.21214536,-0.5362833,0.23473933,-0.79186755,0.19434458,-1.0,0.37868387,-0.37422782,0.6400089,-0.38744769,0.57027143,-0.36502016,0.4760758,-0.35435238,0.36950383,-0.17867218,0.62807995,-0.20025112,0.5662715,-0.2007525,0.47733697,-0.19233197,0.35663196,0.0039880113,0.5943343,-0.03719092,0.54006284,-0.043065924,0.45642582,-0.03659819,0.34835058,0.16842987,0.54435736,0.111224376,0.50009495,0.09548537,0.42670766,0.10688342
